Africa	Afriko
Ban Ki-moon	Ban Ki-moon
Kofi Annan	Kofi Annan
Liguria	Ligurio
Boutros Boutros-Ghali	Boutros Boutros-Ghali
Meitneriu	Mejtnerio
Javier Pérez de Cuéllar	Javier Pérez de Cuéllar
Kurt Waldheim	Kurt Waldheim
Colorado	Koloradio
Emilia-Romagna	Emilio-Romanjo
U Thant	U Thant
Fluviul Colorado	Kolorado (rivero)
Darmstadtiu	Darmŝtatio
Dag Hammarskjöld	Dag Hammarskjöld
Frédéric Chopin	Frédéric Chopin
Trygve Lie	Trygve Lie
Roentgeniu	Rentgenio
Toscana	Toskanio
Gladwyn Jebb	Gladwyn Jebb
Leonard Cohen	Leonard Cohen
Coperniciu	Kopernicio
Marche	Markio (Italio)
Umbria	Umbrio
Categorie:Pagina principală	Kategorio:Ĉio
Lazio	Latio
Dolomiți	Dolomitoj
Abruzzo	Abruco
Munții Apenini	Apeninoj
Alpi	Alpoj
Jansenism	Jansenismo
Munții Carpați	Karpatoj
Grenoble	Grenoblo
Blaise Pascal	Blaise Pascal
Bron	Bron
Dame	Damludo
Dortmund	Dortmund
Gent	Gento (urbo)
Chicago	Ĉikago
The Beatles	The Beatles
Ununtriu	Ununtrio
Fleroviu	Flerovio
Ununpentiu	Ununpentio
Livermorium	Livermorumo
Wageningen	Wageningen
Ununseptiu	Ununseptio
Ununoctiu	Ununoktio
Como	Komo (Italio)
Maastricht	Maastricht
Arnhem	Arnhem
Iarnă	Vintro
Primăvară	Printempo
Vară	Somero
Toamnă	Aŭtuno
Echinocțiu	Ekvinokso
Saddam Hussein	Saddam Hussein
Osama bin Laden	Usama bin Laden
Limba spaniolă	Hispana lingvo
Friedrich Hayek	Friedrich August von Hayek
Montevideo	Montevideo
Johann Sebastian Bach	Johann Sebastian Bach
Antonio Vivaldi	Antonio Vivaldi
Toliatti	Toljatti
Pittsburgh, Pennsylvania	Pittsburgh (Pensilvanio)
Operă	Opero
Philadelphia	Filadelfio (Pensilvanio)
Calcutta	Kolkato
Chennai	Ĉenajo
Delhi	Delhio
Dacca	Dako
Bengaluru	Bengaluro
Bengalul de Vest	Okcident-Bengalo
Păianjen	Araneuloj
Arahnide	Araneedoj
Chelicerata	Chelicerata
Artropode	Artropodoj
Hyderabad, India	Hajderabado
Islamabad	Islamabado
Tripura	Tripuro
Fruct	Frukto
Maimuță	Simio
Ban (mijloc de plată)	Mono
Virginia	Virginio (ŝtato)
Virginia de Vest	Okcidenta Virginio
Matterhorn	Materhorno
Dungeons & Dragons	Drakoj kaj Galerioj
Piran	Piran
Lacul Huron	Lago Hurono
New York (stat)	Nov-Jorkio
Ceriu	Cerio
Praseodim	Prazeodimo
Rhode Island	Rod-Insulo
Neodim	Neodimo
Insectă	Insekto
Maryland	Marilando
Delaware	Delavaro
Vladimir Ilici Lenin	Lenin
Europiu	Eŭropio
Ohio	Ohio
Publius Vergilius Maro	Vergilio
Niccolò Machiavelli	Makiavelo
Pennsylvania	Pensilvanio
Francesco Petrarca	Francesco Petrarca
Giovanni Boccaccio	Giovanni Boccaccio
Luigi Pirandello	Luigi Pirandello
Uetersen	Uetersen
Cezar August	Aŭgusto Cezaro
Microsoft Windows	Microsoft Windows
Tiberius	Tiberio
New Jersey	Nov-Ĵerzejo
Caligula	Kaligulo
Gibraltar	Ĝibraltaro
Claudius	Klaŭdio
Limba finlandeză	Finna lingvo
Nero	Nerono
Galba	Galbo
Indiana	Indianio
Otho	Oto
Vitellius	Vitelio
Nokia	Nokia (kompanio)
Vespasian	Vespasiano
Automobil	Aŭtomobilo
Titus Flavius Vespasianus	Tito (imperiestro)
Juventus Torino	Juventus Football Club
Domițian	Domiciano
Nerva	Nerva
Traian	Trajano
Roger Federer	Roger Federer
Hadrian	Hadriano
Georgia (stat american)	Georgio
Antoninus Pius	Antonino Pia
Marc Aureliu	Marko Aŭrelio
KDE	KDE
Wanfried	Wanfried
Commodus	Komodo (imperiestro)
Zagreb	Zagrebo
Pertinax	Pertinakso
Rajasthan	Raĝastano
Campania	Kampanio
Texas	Teksaso
Didius Iulianus	Didio Juliano
Septimius Severus	Septimo Severo
Molise	Molizo
Tamil Nadu	Tamilnado
Caracalla	Karakalo
Apulia	Apulio
Genova	Ĝenovo
Basilicata	Basilikato
Carolina de Nord	Norda Karolino
Hochei pe iarbă	Herbohokeo
Carolina de Sud	Suda Karolino
UC Sampdoria	Sampdoria Genova
Calabria	Kalabrio
Sicilia	Sicilio
Manila	Manilo
Sardinia	Sardio
Cebu	Cebuurbo
Eschwege	Eschwege
Loara	Luaro
Maurits Cornelis Escher	M. C. Escher
Sena	Sejno
Davao	Davao (urbo)
Quezon City	Kezonurbo
Le Mans	Le Mans
Bordeaux	Bordeaux
Corazon Aquino	Corazón Aquino
Felsberg (Hessen)	Felsberg (Hesio)
Buenos Aires	Bonaero
Hacker	Kodumulo
Ciudad de México	Meksik-urbo
Tōkyō	Tokio
La Paz	La-Pazo
Barcelona	Barcelono
Ananas	Ananaso
Mississippi	Misisipio
Fernando Magellan	Fernão de Magalhães
Fluviul Mississippi	Misisipo (rivero)
Uttar Pradesh	Utar-Pradeŝo
Uttarakhand	Utarakando
José Rizal	José Rizal
Piscină	Banejo
Mizoram	Mizoramo
Sikkim	Sikimo
Patagonia	Patagonio
Tennessee	Tenesio
Richard Wagner	Richard Wagner
Robert Louis Stevenson	Robert Louis Stevenson
Nagpur	Nagpur
Abidjan	Abiĝano
Briedern	Briedern
Abu Dhabi	Abu-Dabio
Astana	Astano
New Mexico	Nov-Meksiko
Ramses al II-lea	Ramseso la 2-a
Atena	Ateno
Sens giratoriu	Trafikocirklo
Minnesota	Minesoto
Ramses al III-lea	Ramseso la 3-a
Bagdad	Bagdado
Caracas	Karakaso
Ora universală coordonată	UTC
Wisconsin	Viskonsino
Pune	Puneo
Marcus Tullius Cicero	Cicerono
AC Milan	A.C. Milan
Iowa	Iovao
Nebraska	Nebrasko
Ciudad de Guatemala	Gvatemalurbo
Kansas	Kansaso
Havana	Havano
Tutun	Tabako
Limba hindi	Hindia lingvo
Limba marathi	Marata lingvo
Internet Explorer	Internet Explorer
Trabuc	Cigaro
Țigaretă	Cigaredo
Ganesha	Ganeŝo
Missouri	Misurio
Weinsberg	Weinsberg
Georg Simon Ohm	Georg Ohm
Louisiana	Luiziano
Luigi Galvani	Luigi Galvani
Nagaland	Nagalando
Kentucky	Kentukio
Arkansas	Arkansaso
Neil Armstrong	Neil Armstrong
Limba urdu	Urduo
Charles Lindbergh	Charles Lindbergh
Hamburg-Nord	Hamburg-Nord
Hamburg-Altona	Altona
Édith Piaf	Édith Piaf
Hamburg-Bergedorf	Hamburg-Bergedorf
Osijek	Osijek
Râul Elba	Elbo (rivero)
Françoise Sagan	Françoise Sagan
Rijeka	Rijeko
Ems	Emso
Oklahoma	Oklahomo
Weser	Weser
Dunărea	Danubo
Vers	Verso
Split	Split
Ruhr	Ruhr
Jacques Brel	Jacques Brel
Râul Mosela	Mozelo
Main	Majno (rivero)
Neckar	Neckar
Aare	Aro (rivero)
Saale	Saale
Râul Mulde	Mulde
Havel	Havel
Râul Spree	Spree
Elde	Elde
Marea Nordului	Norda Maro
Skagerrak	Skagerrak
Regiunea Moscova	Moskva provinco
Serge Gainsbourg	Serge Gainsbourg
Münsterland	Monastera Lando
Kiel	Kilo (urbo)
Schwerin	Schwerin
Potsdam	Potsdamo
Hanovra	Hanovro
Düsseldorf	Duseldorfo
Mainz	Majenco
Wiesbaden	Wiesbaden
Dubrovnik	Dubrovnik
Saarbrücken	Saarbrücken
München	Munkeno
Regiunea Samara	Samara provinco (Rusio)
Erfurt	Erfurto
Dresda	Dresdeno
Magdeburg	Magdeburgo
Volei	Flugpilkado
Innsbruck	Innsbruck
Bregenz	Bregenz
Viena	Vieno
Madonna	Madonna
Copenhaga	Kopenhago
Regiunea Kaliningrad	Kaliningrada provinco
Macrinus	Makrino
Stockholm	Stokholmo
Tomasz Majewski	Tomasz Majewski
Helsinki	Helsinko
Regiunea Murmansk	Murmanska provinco
Dublin	Dublino
Eliogabal	Elagabalo
Murmansk	Murmansko
Reykjavík	Rejkjaviko
Ella Fitzgerald	Ella Fitzgerald
Alexandru Sever	Aleksandro Severo
Tallinn	Talino
Epitaf	Epitafo
Riga	Rigo
Zanzibar	Zanzibaro
Maximin Tracul	Maximinus Thrax
Louis Armstrong	Louis Armstrong
Bratislava	Bratislavo
Budapesta	Budapeŝto
Gordian I	Gordiano la 1-a
Charles Aznavour	Charles Aznavour
Kim Wilde	Kim Wilde
Gdańsk	Gdańsk
Frankfurt pe Main	Frankfurto ĉe Majno
Pupienus	Pupieno
Breslau	Vroclavo
Kochi, India	Koĉi (Barato)
Lantan	Lantano
Gordian al II-lea	Gordiano la 2-a
Balbinus	Balbino
Promețiu	Prometio
Unitate astronomică	Astronomia unuo
Gordian al III-lea	Gordiano la 3-a
Saint-Tropez	Saint-Tropez
Filip Arabul	Filipo la araba
Samariu	Samario (kemio)
Kaliningrad	Kaliningrado
Decius	Decio
Gadoliniu	Gadolinio
Death Note	Kajero de Morto
Zinedine Zidane	Zinedine Zidane
Terbiu	Terbio
Veenendaal	Veenendaal
Catolicism	Katolikismo
Luxemburg (oraș)	Luksemburgo
Disprosiu	Disprozio
Vaduz	Vaduzo
Biblia	Biblio
Holmiu	Holmio
San Marino (oraș)	San-Marino (urbo)
Erbiu	Erbio
Phnom Penh	Pnom-Peno
Arhanghelsk	Arĥangelsko
Tuliu	Tulio
Ho Și Min (oraș)	Ho-Ĉi-Min-urbo
Yterbiu	Iterbio
Lutețiu	Lutecio
Hanoi	Hanojo
Biserica Adevăratului Isus	Vera Eklezio de Jesuo
Limba engleză	Angla lingvo
Bangkok	Bankoko
Wolin (oraș)	Wolin
Andorra la Vella	Andoro Malnova
Kuala Lumpur	Kuala-Lumpuro
Taipei	Tajpeo
Americiu	Americio
Odesa	Odesa
Regiunea Arhanghelsk	Arĥangelska provinco
Curiu	Kuriumo
Đồng Hới	Dong Hoi
Concepción, Chile	Koncepciono
Fyresdal	Fyresdal
Berkeliu	Berkelio
Düren (oraș)	Düren
Californiu	Kaliforniumo
Diplomație	Diplomatio
Bengkulu (provincie)	Bengkuluo
Bologna	Bolonjo
Einsteiniu	Ejnŝtejnio
Petrozavodsk	Petrozavodsk
Fermiu	Fermio
Cagliari	Kaljaro
Mendeleviu	Mendelevio
Kiev	Kievo
Nobeliu	Nobelio
Catania	Katanio
Ontario	Ontario
Lawrenciu	Laŭrencio (elemento)
Caserta	Kaserto
Florent Malouda	Florent Malouda
Republica Carelia	Karelio (respubliko)
Franck Ribéry	Franck Ribéry
Alou Diarra	Alou Diarra
Ottawa	Otavo
Cursa Spațială	Kosmokonkuro
Sidney Govou	Sidney Govou
Éric Abidal	Éric Abidal
William Gallas	William Gallas
Sateliții naturali ai lui Jupiter	Naturaj satelitoj de Jupitero
Juba	Ĵubo
Manitoba	Manitobo
Alberta	Alberto
Noua Scoție	Nov-Skotio
Erevan	Erevano
Vologda	Vologda
Końskowola	Końskowola
Dar es Salaam	Daresalamo
Khartoum	Ĥartumo
Noul Brunswick	Nov-Brunsviko
Formula 1	Formulo 1
Sateliții naturali ai lui Saturn	Naturaj satelitoj de Saturno
Columbia Britanică	Brita Kolumbio
Insula Prințului Edward	Insulo de Princo Eduardo
2000	2000
2003	2003
2002	2002
2001	2001
Saskatchewan	Saskaĉevano
2012	2012
Masashi Kishimoto	Kishimoto Masashi
2011	2011
2010	2010
2009	2009
Dioxid de carbon	Karbona dioksido
2013	2013
2014	2014
2015	2015
Newfoundland și Labrador	Novlando kaj Labradoro
2008	2008
JavaScript	JavaScript
Teritoriile de Nordvest	Nordokcidentaj Teritorioj
Yukon	Jukonio
2004	2004
Regiunea Vologda	Vologda provinco
Wikitravel	Wikitravel
2005	2005
Dragon Ball	Dragon Ball
2006	2006
Cesare Pavese	Cesare Pavese
Nunavut	Nunavuto
2007	2007
Monoxid de carbon	Karbona monooksido
Linux Mint	Linukso Mint
Verona	Verono
Iqaluit	Ikaluito
Luxemburg (district)	Distrikto Luksemburgo
Notepad++	Notepad++
1900	1900
1901	1901
François Mitterrand	François Mitterrand
Titus Livius	Tito Livio
Giuseppe Farina	Giuseppe Farina
Charles de Gaulle	Charles de Gaulle
1902	1902
Florența	Florenco
1903	1903
1904	1904
1905	1905
1907	1907
1906	1906
Jambi (oraș)	Ĝambio
HTML5	HTML5
Seneca	Seneko la pli juna
1908	1908
1909	1909
Whitehorse, Yukon	Whitehorse
1992	1992
Yellowknife	Yellowknife
1991	1991
1990	1990
1993	1993
Essen	Essen
1994	1994
1995	1995
Juan Manuel Fangio	Juan Manuel Fangio
1996	1996
David Lynch	David Lynch
Republica Komi	Komiio
1910	1910
1911	1911
1912	1912
Scalable Vector Graphics	Streka Vari-skala Grafiko
Leipzig	Leipzig
1913	1913
Roseto degli Abruzzi	Roseto degli Abruzzi
St. John's, Newfoundland și Labrador	St. John's
1914	1914
1915	1915
Twin Peaks (serial TV)	Twin Peaks
Alberto Ascari	Alberto Ascari
1916	1916
1997	1997
1998	1998
Nürnberg	Nurenbergo
1999	1999
1917	1917
1918	1918
Mâncare	Manĝaĵo
Edmonton	Edmontono
Duisburg	Duisburg
Sarcină elementară	Elementa elektra ŝargo
Șarpe	Serpento
Bochum	Bochum
Mike Hawthorn	Mike Hawthorn
Jacques Chirac	Jacques Chirac
Metroul din Samara	Metroo de Samara
Wuppertal	Wuppertal
Regiunea Arica și Parinacota	Arikio kaj Parinakotio
Lampung	Lampungo
Viteza luminii	Lumrapido
Bielefeld	Bielefeld
Regiunea Tarapacá	Tarapakio
XML	XML
Regiunea Antofagasta	Antofagasta (regiono)
Mannheim	Mannheim
Regiunea Atacama	Regiono Atakamo
Regiunea Coquimbo	Kokimbio
Sex oral	Buŝa seksumado
Regina, Saskatchewan	Regina
Valéry Giscard d'Estaing	Valéry Giscard d’Estaing
Jack Brabham	Jack Brabham
Neutrino	Neŭtrino
Charlottetown	Ĉarlotaŭno
Favicon	Favorikono
Regiunea Metropolitană Santiago	Metropola Regiono Santiago
Victoria, Columbia Britanică	Viktorio
Regiunea Libertador General Bernardo O'Higgins	Libertador General Bernardo O'Higgins
Winnipeg	Vinipego
Fredericton	Frederiktono
Sateliții naturali ai lui Neptun	Naturaj satelitoj de Neptuno
Halifax, Noua Scoție	Halifakso
Sîktîvkar	Siktivkar
Cerepoveț	Ĉerepoveco
Québec (oraș)	Kebeko
UTC−12	UTC-12:00
XXX	XXX
1 ianuarie	1-a de januaro
2 ianuarie	2-a de januaro
Sateliții naturali ai lui Uranus	Naturaj satelitoj de Urano
UTC−11	UTC-11:00
1920	1920
3 ianuarie	3-a de januaro
1919	1919
Tacit	Tacito (verkisto)
1921	1921
UTC−10	UTC-10:00
Districtul autonom Neneția	Nenecio
1922	1922
Regiunea Maule	Maule (Ĉilio)
Lund (Suedia)	Lund
4 ianuarie	4-a de januaro
1923	1923
Regiunea Bío-Bío	Biobío
Lance Armstrong	Lance Armstrong
1924	1924
Narian-Mar	Narjan-Mar
Regiunea Araucanía	Araŭkanio
Regiunea Los Lagos	Los Lagos
Centura de asteroizi	Asteroida zono
Regiunea Aysén	Aisén del General Carlos Ibáñez del Campo
QRpedia	QRpedia
UTC−9	UTC-09:00
Republica Sovietică Federativă Socialistă Rusă	Rusia Soveta Federacia Socialisma Respubliko
Georges Pompidou	Georges Pompidou
Regiunea Magallanes și Antarctica Chiliană	Magallanes y de la Antártica Chilena
Coluche	Michel Colucci
Regiunea Leningrad	Leningrada provinco
GIF	GIF
JPEG	JPEG
Romulus și Remus	Romulo kaj Remo
Planetă pitică	Nanoplanedo
5 ianuarie	5-a de januaro
Arica, Chile	Arica (Ĉilia urbo)
UTC−8	UTC-08:00
Algarrobo, Chile	Algarrobo (Ĉilio)
Malmö	Malmö
UTC−7	UTC-07:00
Pskov	Pskovo
Râul Athabasca	Atabasko (rivero)
Regiunea Pskov	Pskova provinco
Sîzran	Sizranj
6 ianuarie	6-a de januaro
Coliba unchiului Tom	La Kabano de Onklo Tom
Electron	Elektrono
Râul Sclavilor	Rivero de la Sklavoj
7 ianuarie	7-a de januaro
Langenzenn	Langenzenn
8 ianuarie	8-a de januaro
Veliki Novgorod	Velikij Novgorod
9 ianuarie	9-a de januaro
Regiunea Novgorod	Novgoroda provinco
10 ianuarie	10-a de januaro
Regiunea Nijni Novgorod	Niĵnij-Novgoroda provinco
11 ianuarie	11-a de januaro
12 ianuarie	12-a de januaro
Columbia (fluviu)	Kolumbio (rivero)
Buzz Aldrin	Buzz Aldrin
Scipio Africanul	Skipio Afrika
Telemark	Telemark
13 ianuarie	13-a de januaro
Birmingham	Birmingham
14 ianuarie	14-a de januaro
15 ianuarie	15-a de januaro
16 ianuarie	16-a de januaro
Tom Hanks	Tom Hanks
17 ianuarie	17-a de januaro
18 ianuarie	18-a de januaro
19 ianuarie	19-a de januaro
20 ianuarie	20-a de januaro
Revoluția industrială	Industria revolucio
Benzen	Benzeno
Skien	Skien
21 ianuarie	21-a de januaro
22 ianuarie	22-a de januaro
23 ianuarie	23-a de januaro
Imperiul Roman	Romia Imperio
24 ianuarie	24-a de januaro
25 ianuarie	25-a de januaro
Minsk	Minsko
Sauron	Saŭrono
26 ianuarie	26-a de januaro
Microsoft	Microsoft
27 ianuarie	27-a de januaro
28 ianuarie	28-a de januaro
29 ianuarie	29-a de januaro
30 ianuarie	30-a de januaro
Tver	Tverj
31 ianuarie	31-a de januaro
Regiunea Tver	Tverja provinco
Proton	Protono
2 decembrie	2-a de decembro
1 decembrie	1-a de decembro
3 decembrie	3-a de decembro
7 decembrie	7-a de decembro
5 decembrie	5-a de decembro
8 decembrie	8-a de decembro
10 decembrie	10-a de decembro
6 decembrie	6-a de decembro
9 decembrie	9-a de decembro
Pink Floyd	Pink Floyd
AvtoVAZ	AvtoVAZ
4 decembrie	4-a de decembro
Airbus Group	EADS
1 februarie	1-a de februaro
2 februarie	2-a de februaro
3 februarie	3-a de februaro
Kurów, județul Puławy	Kurów
4 februarie	4-a de februaro
5 februarie	5-a de februaro
6 februarie	6-a de februaro
7 februarie	7-a de februaro
8 februarie	8-a de februaro
9 februarie	9-a de februaro
10 februarie	10-a de februaro
Chimie	Kemio
Led Zeppelin	Led Zeppelin
14 februarie	14-a de februaro
13 februarie	13-a de februaro
15 februarie	15-a de februaro
11 februarie	11-a de februaro
12 februarie	12-a de februaro
Smolensk	Smolensk
Robin van Persie	Robin van Persie
19 februarie	19-a de februaro
17 februarie	17-a de februaro
16 februarie	16-a de februaro
18 februarie	18-a de februaro
20 februarie	20-a de februaro
Chimie analitică	Analiza kemio
Regiunea Smolensk	Smolenska provinco
Neutron	Neŭtrono
69 (poziție sexuală)	Sesdeknaŭo (seksa pozicio)
21 februarie	21-a de februaro
22 februarie	22-a de februaro
23 februarie	23-a de februaro
24 februarie	24-a de februaro
25 februarie	25-a de februaro
26 februarie	26-a de februaro
27	27
27 februarie	27-a de februaro
28 februarie	28-a de februaro
11 decembrie	11-a de decembro
29 februarie	29-a de februaro
12 decembrie	12-a de decembro
C sharp	C dieso (programlingvo)
Civilization IV	Civilization IV
Visual Basic	Visual Basic
13 decembrie	13-a de decembro
14 decembrie	14-a de decembro
15 decembrie	15-a de decembro
2 martie	2-a de marto
3 martie	3-a de marto
5 martie	5-a de marto
1 martie	1-a de marto
7 martie	7-a de marto
8 martie	8-a de marto
4 martie	4-a de marto
10 martie	10-a de marto
11 martie	11-a de marto
6 martie	6-a de marto
13 martie	13-a de marto
9 martie	9-a de marto
12 martie	12-a de marto
15 martie	15-a de marto
14 martie	14-a de marto
C++	C++
Acid clorhidric	Klorida acido
16 decembrie	16-a de decembro
17 decembrie	17-a de decembro
16 martie	16-a de marto
17 martie	17-a de marto
18 martie	18-a de marto
Iaroslavl	Jaroslavl
19 martie	19-a de marto
1989	1989
1988	1988
20 martie	20-a de marto
1987	1987
1986	1986
1985	1985
1984	1984
21 martie	21-a de marto
1983	1983
22 martie	22-a de marto
1982	1982
1981	1981
18 decembrie	18-a de decembro
1980	1980
23 martie	23-a de marto
Regiunea Iaroslavl	Jaroslavla provinco
Mogadishu	Mogadiŝo
19 decembrie	19-a de decembro
24 martie	24-a de marto
25 martie	25-a de marto
20 decembrie	20-a de decembro
26 martie	26-a de marto
27 martie	27-a de marto
28 martie	28-a de marto
29 martie	29-a de marto
30 martie	30-a de marto
31 martie	31-a de marto
Nassau, Bahamas	Nasaŭo (Bahamoj)
Andromeda (galaxie)	Andromeda galaksio
Sana'a	Sanao
1970	1970
1971	1971
1972	1972
1973	1973
1974	1974
1975	1975
1976	1976
1977	1977
1978	1978
1979	1979
1969	1969
Războiul de Treizeci de Ani	Tridekjara milito
Galaxie spirală	Spirala galaksio
Galaxie spirală barată	Rektokoneksa spirala galaksio
Tarbozaur	Tarbosaŭro
Konrad Adenauer	Konrad Adenauer
Papa Benedict al XVI-lea	Benedikto la 16-a
Ludwig Erhard	Ludwig Erhard
15 aprilie	15-a de aprilo
13 aprilie	13-a de aprilo
12 aprilie	12-a de aprilo
14 aprilie	14-a de aprilo
11 aprilie	11-a de aprilo
10 aprilie	10-a de aprilo
8 aprilie	8-a de aprilo
9 aprilie	9-a de aprilo
7 aprilie	7-a de aprilo
6 aprilie	6-a de aprilo
5 aprilie	5-a de aprilo
4 aprilie	4-a de aprilo
3 aprilie	3-a de aprilo
1 aprilie	1-a de aprilo
2 aprilie	2-a de aprilo
Kurt Georg Kiesinger	Kurt Georg Kiesinger
Telescopul spațial Hubble	Kosmoteleskopo Hubble
Willy Brandt	Willy Brandt
Helmut Schmidt	Helmut Schmidt
Helmut Kohl	Helmut Kohl
16 aprilie	16-a de aprilo
17 aprilie	17-a de aprilo
18 aprilie	18-a de aprilo
19 aprilie	19-a de aprilo
20 aprilie	20-a de aprilo
21 aprilie	21-a de aprilo
22 aprilie	22-a de aprilo
23 aprilie	23-a de aprilo
24 aprilie	24-a de aprilo
Gerhard Schröder	Gerhard Schröder
25 aprilie	25-a de aprilo
26 aprilie	26-a de aprilo
27 aprilie	27-a de aprilo
28 aprilie	28-a de aprilo
29 aprilie	29-a de aprilo
30 aprilie	30-a de aprilo
Satelit natural	Natura satelito
Joachim Gauck	Joachim Gauck
Christian Wulff	Christian Wulff
Horst Köhler	Horst Köhler
1 mai	1-a de majo
2 mai	2-a de majo
3 mai	3-a de majo
Naveta spațială Buran	Buran
4 mai	4-a de majo
5 mai	5-a de majo
Johannes Rau	Johannes Rau
6 mai	6-a de majo
7 mai	7-a de majo
8 mai	8-a de majo
9 mai	9-a de majo
10 mai	10-a de majo
11 mai	11-a de majo
12 mai	12-a de majo
13 mai	13-a de majo
14 mai	14-a de majo
15 mai	15-a de majo
Roman Herzog	Roman Herzog
Titan (satelit)	Titano (luno)
Richard von Weizsäcker	Richard von Weizsäcker
Karl Carstens	Karl Carstens
Walter Scheel	Walter Scheel
Gustav Heinemann	Gustav Heinemann
16 mai	16-a de majo
17 mai	17-a de majo
18 mai	18-a de majo
Messier 86	M86
19 mai	19-a de majo
20 mai	20-a de majo
21 mai	21-a de majo
22 mai	22-a de majo
Heinrich Lübke	Heinrich Lübke
23 mai	23-a de majo
24 mai	24-a de majo
25 mai	25-a de majo
26 mai	26-a de majo
27 mai	27-a de majo
28 mai	28-a de majo
29 mai	29-a de majo
30 mai	30-a de majo
31 mai	31-a de majo
Kostroma	Kostroma
Theodor Heuss	Theodor Heuss
Regiunea Kostroma	Kostroma provinco
Watford	Watford
Paul McCartney	Paul McCartney
21 decembrie	21-a de decembro
Papa Pius al XII-lea	Pio la 12-a
Erich Honecker	Erich Honecker
SS Lazio	Società Sportiva Lazio
14 iunie	14-a de junio
15 iunie	15-a de junio
13 iunie	13-a de junio
10 iunie	10-a de junio
7 iunie	7-a de junio
11 iunie	11-a de junio
9 iunie	9-a de junio
12 iunie	12-a de junio
6 iunie	6-a de junio
8 iunie	8-a de junio
5 iunie	5-a de junio
3 iunie	3-a de junio
2 iunie	2-a de junio
1 iunie	1-a de junio
4 iunie	4-a de junio
Walter Ulbricht	Walter Ulbricht
Ivanovo, Rusia	Ivanovo
Ringo Starr	Ringo Starr
Napoli	Napolo
22 decembrie	22-a de decembro
10 Hygiea	10 Higio
SSC Napoli	SSC Napoli
George Harrison	George Harrison
1968	1968
Friedrich Ebert	Friedrich Ebert
1967	1967
1966	1966
1965	1965
1964	1964
16 iunie	16-a de junio
Regiunea Ivanovo	Ivanova provinco
John Franklin	John Franklin
Palermo	Palermo
30 iunie	30-a de junio
29 iunie	29-a de junio
28 iunie	28-a de junio
26 iunie	26-a de junio
25 iunie	25-a de junio
22 iunie	22-a de junio
27 iunie	27-a de junio
24 iunie	24-a de junio
20 iunie	20-a de junio
Paul von Hindenburg	Paul von Hindenburg
23 iunie	23-a de junio
19 iunie	19-a de junio
18 iunie	18-a de junio
21 iunie	21-a de junio
17 iunie	17-a de junio
Chuck Norris	Chuck Norris
23 decembrie	23-a de decembro
Wilhelm al II-lea al Germaniei	Vilhelmo la 2-a (Germana Regno)
Gomel	Gomel
Bruce Willis	Bruce Willis
Parma	Parmo
Vladimir	Vladimir (urbo)
Arnold Schwarzenegger	Arnold Schwarzenegger
15 iulie	15-a de julio
13 iulie	13-a de julio
12 iulie	12-a de julio
10 iulie	10-a de julio
9 iulie	9-a de julio
14 iulie	14-a de julio
8 iulie	8-a de julio
Parma FC	Parma FC
7 iulie	7-a de julio
6 iulie	6-a de julio
5 iulie	5-a de julio
2 iulie	2-a de julio
4 iulie	4-a de julio
3 iulie	3-a de julio
1 iulie	1-a de julio
11 iulie	11-a de julio
Regiunea Vladimir	Vladimira provinco
Epocă (astronomie)	Epoko (astronomio)
Pescara	Peskaro
24 decembrie	24-a de decembro
Bremerhaven	Bremerhaven
Beckum	Beckum
Drensteinfurt	Drensteinfurt
31 iulie	31-a de julio
30 iulie	30-a de julio
29 iulie	29-a de julio
28 iulie	28-a de julio
27 iulie	27-a de julio
25 iulie	25-a de julio
24 iulie	24-a de julio
23 iulie	23-a de julio
26 iulie	26-a de julio
22 iulie	22-a de julio
19 iulie	19-a de julio
21 iulie	21-a de julio
20 iulie	20-a de julio
17 iulie	17-a de julio
18 iulie	18-a de julio
16 iulie	16-a de julio
Skierniewice	Skierniewice
Fotbal	Futbalo
Louis de Funès	Louis de Funès
AS Roma	AS Roma
Sendenhorst	Sendenhorst
Münster (Westfalia)	Münster (Vestfalio)
Teatru muzical	Muzikalo
25 decembrie	25-a de decembro
Riazan	Rjazan
Augsburg	Augsburg
Bourvil	Bourvil
Siena	Sieno
Oelde	Oelde
Regiunea Riazan	Rjazanja provinco
Jaroslav Hašek	Jaroslav Hašek
1963	1963
Lech Kaczyński	Lech Kaczyński
Mönchengladbach	Mönchengladbach
Ennigerloh	Ennigerloh
26 decembrie	26-a de decembro
Holocaust	Holokaŭsto
1962	1962
Gelsenkirchen	Gelsenkirchen
IPhone	IPhone
Torino FC	Torino FC
Warendorf	Warendorf
Tula, Rusia	Tula (Rusio)
Braunschweig	Braunschweig
14 august	14-a de aŭgusto
15 august	15-a de aŭgusto
13 august	13-a de aŭgusto
12 august	12-a de aŭgusto
11 august	11-a de aŭgusto
10 august	10-a de aŭgusto
8 august	8-a de aŭgusto
7 august	7-a de aŭgusto
9 august	9-a de aŭgusto
5 august	5-a de aŭgusto
4 august	4-a de aŭgusto
2 august	2-a de aŭgusto
3 august	3-a de aŭgusto
6 august	6-a de aŭgusto
1 august	1-a de aŭgusto
Telgte	Telgte
Udine	Udine
Geronimo	Geronimo
Regiunea Tula	Tula provinco
Frații Grimm	Fratoj Grimm
Sassenberg	Sassenberg
Chemnitz	Chemnitz
IPad	IPad
